Cust_Tenure,Trans_Mean,Trans_STD,Trans_Freq,Trans_SUM,Food_Mean,Food_STD,Food_Freq,Food_SUM,Promotion_Mean,Promotion_STD,Promotion_Freq,Promotion_SUM,Active_Customer
0.007469655,0.012729212,0.022723972,0.171428571,0.012729212,0.022647641,0.045050961,0.13125,0.022647641,0,0,0,0,0
0.10270775,0.02770222,0.02580377,0.285714286,0.02770222,0.014916337,0.020042807,0.16875,0.014916337,0,0,0,0,0
0.077497666,0.033409321,0.030125996,0.285714286,0.033409321,0.004871209,0.008896427,0.0625,0.004871209,0,0,0,0,0
0.430905696,0.023088704,0.021217665,0.371428571,0.023088704,0.040117883,0.051382518,0.1875,0.040117883,0,0,0,0,0
0.451914099,0.061506174,0.053066923,0.771428571,0.061506174,0.118961876,0.103018943,0.475,0.118961876,0,0,0,0,0
0.674136321,0.022888129,0.017143264,0.457142857,0.022888129,0.031802034,0.030217911,0.4875,0.031802034,0,0,0,0,0
0.753501401,0.033617221,0.033187284,0.257142857,0.033617221,0.03176376,0.041979853,0.16875,0.03176376,0.094444444,0.080563115,0.451612903,0.094444444,0
0.777777778,0.145956011,0.114836953,0.771428571,0.145956011,0.268507984,0.238075418,0.8125,0.268507984,0,0,0,0,0
0.029411765,0.01698186,0.029372162,0.142857143,0.01698186,0.037894524,0.064910757,0.1875,0.037894524,0,0,0,0,0
0.119981326,0.015917008,0.022337803,0.142857143,0.015917008,0.01212583,0.037645164,0.1,0.01212583,0.017283951,0.023354527,0.129032258,0.017283951,0
0.21101774,0.020085144,0.015794567,0.314285714,0.020085144,0.013187058,0.016583243,0.19375,0.013187058,0.012962963,0.016325286,0.129032258,0.012962963,0
0.440242764,0.043633595,0.057056795,0.228571429,0.043633595,0,0,0,0,0.045061728,0.040577387,0.225806452,0.045061728,0
0.12464986,0.035616777,0.034660055,0.342857143,0.035616777,0.072497504,0.089969956,0.3125,0.072497504,0.280511464,0.227783494,0.387096774,0.280511464,0
0.518207283,0.013843081,0.012515542,0.314285714,0.013843081,0.017710323,0.025819223,0.18125,0.017710323,0,0,0,0,0
0.089169001,0.056886781,0.055056142,0.342857143,0.056886781,0.070806498,0.081163451,0.40625,0.070806498,0,0,0,0,0
0.462651727,0.08237901,0.065161711,0.314285714,0.08237901,0.100423447,0.07948943,0.6125,0.100423447,0.07037037,0.079845569,0.290322581,0.07037037,0
0.744631186,0.045968515,0.041841471,0.371428571,0.045968515,0.054098252,0.058098854,0.475,0.054098252,0.167283951,0.145736168,0.419354839,0.167283951,0
0.248832867,0.170695322,0.151795095,0.771428571,0.170695322,0.165812465,0.123935426,0.9,0.165812465,0.05308642,0.032984228,0.419354839,0.05308642,0
0.097572362,0.06875397,0.053416715,0.371428571,0.06875397,0.082166853,0.08809279,0.325,0.082166853,0.052469136,0.073711759,0.161290323,0.052469136,0
0.010270775,0.006929992,0.008539145,0.142857143,0.006929992,0,0,0,0,0,0,0,0,0
0.069094304,0.027169102,0.030176684,0.228571429,0.027169102,0.036064342,0.050530679,0.2125,0.036064342,0.014197531,0.016830976,0.129032258,0.014197531,0
0.26984127,0.085087582,0.068274192,0.457142857,0.085087582,0.08594204,0.077071628,0.64375,0.08594204,0.077160494,0.082702966,0.193548387,0.077160494,0
0.383753501,0.059190339,0.048620988,0.342857143,0.059190339,0.056906156,0.063357206,0.44375,0.056906156,0,0,0,0,0
0.117647059,0.065812949,0.058676386,0.371428571,0.065812949,0.100225119,0.108006755,0.325,0.100225119,0,0,0,0,0
0.266106443,0.02186835,0.02337797,0.2,0.02186835,0.015372143,0.027747073,0.1375,0.015372143,0.080246914,0.06484234,0.35483871,0.080246914,0
0.723622782,0.033559753,0.032945668,0.228571429,0.033559753,0.013761165,0.022752806,0.15625,0.013761165,0,0,0,0,0
0.20821662,0.038583152,0.046389211,0.2,0.038583152,0.022362327,0.029398314,0.24375,0.022362327,0.155555556,0.162381211,0.451612903,0.155555556,0
0.074229692,0.02945122,0.025236304,0.257142857,0.02945122,0.030305877,0.034340745,0.225,0.030305877,0.028395062,0.045489886,0.129032258,0.028395062,0
0.098972923,0.072486829,0.070796769,0.342857143,0.072486829,0.118265989,0.155015707,0.2125,0.118265989,0,0,0,0,0
0.098972923,0.059821041,0.056152596,0.342857143,0.059821041,0.021374168,0.026186383,0.24375,0.021374168,0.095679012,0.146337175,0.193548387,0.095679012,0
0.153594771,0.058516174,0.045423638,0.542857143,0.058516174,0.048416335,0.054539752,0.4375,0.048416335,0.325356125,0.24789996,0.64516129,0.325356125,0
0.576563959,0.043365691,0.037412444,0.4,0.043365691,0.041026016,0.043814808,0.4375,0.041026016,0.001851852,0.004253555,0.032258065,0.001851852,0
0.160597572,0.121506134,0.099095443,0.657142857,0.121506134,0.113361726,0.101463379,0.74375,0.113361726,0,0,0,0,0
0.249766573,0.056110397,0.058031345,0.4,0.056110397,0.023416596,0.025003381,0.24375,0.023416596,0,0,0,0,0
0.387955182,0.045358366,0.039282475,0.457142857,0.045358366,0.026989976,0.029428285,0.275,0.026989976,0.078395062,0.073996699,0.548387097,0.078395062,0
0.056022409,0.024969944,0.025750037,0.2,0.024969944,0.025765215,0.042307859,0.2125,0.025765215,0.033333333,0.041062012,0.161290323,0.033333333,0
0.237628385,0.030106589,0.034829141,0.171428571,0.030106589,0.002348618,0.005797619,0.04375,0.002348618,0,0,0,0,0
0.224556489,0.024902334,0.043084359,0.228571429,0.024902334,0.007334649,0.009868064,0.16875,0.007334649,0,0,0,0,0
0.054621849,0.104343864,0.136728985,0.342857143,0.104343864,0.144995007,0.166017852,0.3,0.144995007,0,0,0,0,0
0.763772175,0.099683706,0.085044159,0.285714286,0.099683706,0.082375619,0.114296786,0.275,0.082375619,0,0,0,0,0
0.567693744,0.018393212,0.020294209,0.142857143,0.018393212,0.007870482,0.015717548,0.10625,0.007870482,0.041358025,0.044935038,0.258064516,0.041358025,0
0.424369748,0.196321913,0.167458539,0.4,0.196321913,0.359695271,0.281583314,0.64375,0.359695271,0.02037037,0.022939684,0.193548387,0.02037037,0
0.067226891,0.053230788,0.057182237,0.285714286,0.053230788,0.080792476,0.09752837,0.35625,0.080792476,0.12962963,0.132190185,0.225806452,0.12962963,0
0.457049486,0.186381581,0.158831669,0.685714286,0.186381581,0.339210099,0.384108697,0.45,0.339210099,0.025308642,0.031587217,0.161290323,0.025308642,0
0.037348273,0.039778153,0.040359412,0.257142857,0.039778153,0.006906678,0.017956319,0.04375,0.006906678,0.021604938,0.035082423,0.064516129,0.021604938,0
0.035947712,0.018309545,0.020127916,0.171428571,0.018309545,0.016335946,0.031081238,0.1125,0.016335946,0,0,0,0,0
0.81372549,0.084170771,0.057242516,0.685714286,0.084170771,0.090693208,0.089821176,0.525,0.090693208,0,0,0,0,0
0.079831933,0.030338152,0.028164693,0.228571429,0.030338152,0,0,0,0,0,0,0,0,0
0.085901027,0.073990339,0.099668221,0.2,0.073990339,0.029140266,0.034210848,0.25,0.029140266,0.075308642,0.106571321,0.129032258,0.075308642,0
0.276377218,0.057736973,0.078778775,0.371428571,0.057736973,0.023905457,0.028979051,0.24375,0.023905457,0.044444444,0.055715808,0.129032258,0.044444444,0
0.195144725,0.061067876,0.053788116,0.428571429,0.061067876,0.0153878,0.028927803,0.1125,0.0153878,0.006790123,0.009116294,0.096774194,0.006790123,0
0.085901027,0.01963216,0.017337906,0.228571429,0.01963216,0.02388632,0.027283634,0.24375,0.02388632,0.020987654,0.030392651,0.096774194,0.020987654,0
0.081232493,0.072621243,0.083115917,0.228571429,0.072621243,0.005793259,0.010121855,0.09375,0.005793259,0.016049383,0.022101155,0.129032258,0.016049383,0
0.396825397,0.12843303,0.158690674,0.257142857,0.12843303,0.016875259,0.018970774,0.2125,0.016875259,0,0,0,0,0
0.065826331,0.049707975,0.0507757,0.257142857,0.049707975,0.037374349,0.054280268,0.20625,0.037374349,0,0,0,0,0
0.024276377,0.028946519,0.031369822,0.171428571,0.028946519,0.02001023,0.046108658,0.075,0.02001023,0,0,0,0,0
0.220354809,0.078801302,0.08885959,0.457142857,0.078801302,0.062069637,0.056684569,0.425,0.062069637,0.007407407,0.008231131,0.129032258,0.007407407,0
0.079365079,0.071855,0.100169818,0.257142857,0.071855,0.182505054,0.193470984,0.43125,0.182505054,0,0,0,0,0
0.391690009,0.052169316,0.049689979,0.342857143,0.052169316,0.094057821,0.105158552,0.4,0.094057821,0.121604938,0.083308951,0.580645161,0.121604938,0
0.142390289,0.082367178,0.077951818,0.314285714,0.082367178,0.045789362,0.041352835,0.39375,0.045789362,0,0,0,0,0
0.432773109,0.196169035,0.181885637,0.771428571,0.196169035,0.398699735,0.310188331,0.875,0.398699735,0,0,0,0,0
0.54388422,0.051187943,0.048062374,0.342857143,0.051187943,0.10249719,0.129548825,0.31875,0.10249719,0,0,0,0,0
0.471055089,0.013674057,0.012485711,0.342857143,0.013674057,0.016248961,0.021117619,0.2375,0.016248961,0,0,0,0,0
0.267040149,0.079789559,0.10670312,0.342857143,0.079789559,0.018656729,0.025160394,0.18125,0.018656729,0,0,0,0,0
0.077964519,0.077769413,0.078858348,0.342857143,0.077769413,0.114960526,0.139538498,0.225,0.114960526,0,0,0,0,0
0.017273576,0.009211818,0.013581443,0.114285714,0.009211818,0.004175322,0.008498918,0.04375,0.004175322,0,0,0,0,0
0.081232493,0.060569818,0.061239987,0.228571429,0.060569818,0.036036506,0.052460301,0.24375,0.036036506,0.022222222,0.023413059,0.161290323,0.022222222,0
0.257236228,0.029327709,0.021617944,0.457142857,0.029327709,0.058993817,0.065268168,0.3375,0.058993817,0.303262787,0.243511966,0.612903226,0.303262787,0
0.037348273,0.02487698,0.027177469,0.2,0.02487698,0.0071398,0.016742385,0.05625,0.0071398,0,0,0,0,0
0.10130719,0.031117353,0.031342199,0.228571429,0.031117353,0.011290766,0.021300719,0.125,0.011290766,0.095679012,0.103011075,0.258064516,0.095679012,0
0.123716153,0.091614491,0.094591438,0.257142857,0.091614491,0.050987638,0.069466162,0.33125,0.050987638,0,0,0,0,0
0.228291317,0.065556032,0.10180532,0.314285714,0.065556032,0.015953209,0.016735798,0.25625,0.015953209,0.008641975,0.010123375,0.129032258,0.008641975,0
0.211951447,0.1460369,0.181402835,0.314285714,0.1460369,0.031662857,0.028166976,0.38125,0.031662857,0,0,0,0,0
0.564892624,0.05862266,0.054295807,0.342857143,0.05862266,0.106575088,0.118941846,0.43125,0.106575088,0,0,0,0,0
0.389822596,0.071413691,0.056056102,0.342857143,0.071413691,0.090380059,0.091560866,0.5375,0.090380059,0.001851852,0.004253555,0.032258065,0.001851852,0
0.168067227,0.024576117,0.033100942,0.342857143,0.024576117,0.012578157,0.013599036,0.2375,0.012578157,0,0,0,0,0
0.733426704,0.081377814,0.063268417,0.571428571,0.081377814,0.098502799,0.078517129,0.6125,0.098502799,0,0,0,0,0
0.081699346,0.07965434,0.083291273,0.285714286,0.07965434,0.193620108,0.225901343,0.25,0.193620108,0,0,0,0,0
0.683473389,0.048154992,0.050094202,0.257142857,0.048154992,0.022981667,0.026786014,0.21875,0.022981667,0,0,0,0,0
0.060690943,0.034078657,0.043742399,0.228571429,0.034078657,0.00880297,0.013629094,0.125,0.00880297,0.103703704,0.1541769,0.129032258,0.103703704,0
0.389355742,0.13269413,0.186293225,0.428571429,0.13269413,0.001791909,0.00393126,0.04375,0.001791909,0.058024691,0.069073714,0.193548387,0.058024691,0
0.286181139,0.044395894,0.045489235,0.342857143,0.044395894,0.074703465,0.111234878,0.2375,0.074703465,0,0,0,0,0
0.985060691,0.06039854,0.066692946,0.371428571,0.06039854,0.049822027,0.049885255,0.41875,0.049822027,0,0,0,0,0
0.391690009,0.020663207,0.019352784,0.171428571,0.020663207,0.008611601,0.017737771,0.075,0.008611601,0.024691358,0.024090168,0.193548387,0.024691358,0
0.10410831,0.119449515,0.130831507,0.342857143,0.119449515,0.060538686,0.049261112,0.45625,0.060538686,0,0,0,0,0
0.241363212,0.049524088,0.054990937,0.228571429,0.049524088,0.036534065,0.058018867,0.23125,0.036534065,0.164197531,0.177453971,0.258064516,0.164197531,0
0.251167133,0.039247417,0.037177611,0.285714286,0.039247417,0.05521863,0.062475281,0.28125,0.05521863,0,0,0,0,0
0.045284781,0.03130328,0.034213066,0.257142857,0.03130328,0.043110197,0.072475064,0.19375,0.043110197,0.082098765,0.104867821,0.129032258,0.082098765,0
0.112511671,0.037554197,0.033992726,0.457142857,0.037554197,0.067459282,0.074602723,0.3625,0.067459282,0.064197531,0.141777942,0.064516129,0.064197531,0
0.496732026,0.060415462,0.075967034,0.314285714,0.060415462,0.146849546,0.176828627,0.43125,0.146849546,0.121604938,0.146407307,0.387096774,0.121604938,0
0.581232493,0.060429528,0.047783048,0.342857143,0.060429528,0.027891149,0.03350818,0.2125,0.027891149,0.389506173,0.261440185,0.741935484,0.389506173,0
0.077030812,0.040937659,0.04290033,0.2,0.040937659,0.04961674,0.065142969,0.28125,0.04961674,0,0,0,0,0
0.60270775,0.024964873,0.027245919,0.171428571,0.024964873,0.019519629,0.041261006,0.10625,0.019519629,0.167901235,0.156795737,0.612903226,0.167901235,0
0.274042951,0.018176861,0.015914125,0.285714286,0.018176861,0.013552399,0.019402275,0.1625,0.013552399,0,0,0,0,0
0.641456583,0.045698225,0.045044604,0.314285714,0.045698225,0.072685393,0.10568137,0.25625,0.072685393,0,0,0,0,0
0.04248366,0.047844229,0.066200471,0.228571429,0.047844229,0.0573724,0.098104857,0.1625,0.0573724,0.037654321,0.061520754,0.064516129,0.037654321,0
0.078431373,0.057711619,0.069506176,0.228571429,0.057711619,0.12330769,0.13256717,0.29375,0.12330769,0.037654321,0.072263107,0.064516129,0.037654321,0
0.098039216,0.042306755,0.043146068,0.228571429,0.042306755,0.028287805,0.039426604,0.24375,0.028287805,0,0,0,0,0
0.614379085,0.062790338,0.054199879,0.457142857,0.062790338,0.081662335,0.087391723,0.375,0.081662335,0,0,0,0,0
0.416900093,0.070236519,0.079904221,0.257142857,0.070236519,0.072243505,0.109851703,0.225,0.072243505,0,0,0,0,0
0.591970121,0.127898914,0.136595606,0.4,0.127898914,0.064560913,0.051143023,0.60625,0.064560913,0,0,0,0,0
0.81092437,0.043451048,0.041204243,0.285714286,0.043451048,0.076260512,0.069658155,0.39375,0.076260512,0.130246914,0.147712642,0.451612903,0.130246914,0
0.249766573,0.002155058,0.003026324,0.085714286,0.002155058,0.002940122,0.00599907,0.06875,0.002940122,0,0,0,0,0
0.078898226,0.051417158,0.051706815,0.285714286,0.051417158,0.004836414,0.008424949,0.0875,0.004836414,0,0,0,0,0
0.081699346,0.046332911,0.063408666,0.257142857,0.046332911,0.068805823,0.104265496,0.2625,0.068805823,0.022222222,0.034178946,0.129032258,0.022222222,0
0.295985061,0.030284064,0.032163113,0.2,0.030284064,0.01101937,0.021160595,0.08125,0.01101937,0,0,0,0,0
0.418300654,0.059680751,0.068185431,0.314285714,0.059680751,0.012647746,0.018496507,0.1625,0.012647746,0,0,0,0,0
0.222222222,0.050141026,0.107576704,0.228571429,0.050141026,0.006419557,0.008530719,0.13125,0.006419557,0.425308642,0.432909821,0.387096774,0.425308642,0
0.091503268,0.071780951,0.073744149,0.342857143,0.071780951,0.095875826,0.127421304,0.4125,0.095875826,0.17345679,0.149978199,0.35483871,0.17345679,0
0.163398693,0.007980115,0.010423202,0.171428571,0.007980115,0.013281003,0.023673177,0.1625,0.013281003,0.087242798,0.091601563,0.258064516,0.087242798,0
0.450980392,0.078995145,0.063101296,0.285714286,0.078995145,0.030479849,0.026603218,0.41875,0.030479849,0,0,0,0,0
0.06302521,0.019826537,0.024965371,0.171428571,0.019826537,0.03736913,0.053543619,0.2,0.03736913,0,0,0,0,0
0.052754435,0.019757238,0.019282233,0.2,0.019757238,0.020754829,0.034041414,0.1375,0.020754829,0.068518519,0.086901415,0.129032258,0.068518519,0
0.031746032,0.01390224,0.01734014,0.142857143,0.01390224,0.005828053,0.00961644,0.075,0.005828053,0.017901235,0.041117703,0.032258065,0.017901235,0
0.098039216,0.039214782,0.037534706,0.371428571,0.039214782,0.057845604,0.087361909,0.225,0.057845604,0.115432099,0.106152089,0.35483871,0.115432099,0
0.058356676,0.05324769,0.054017728,0.285714286,0.05324769,0.075820364,0.110035933,0.26875,0.075820364,0.235185185,0.224820591,0.225806452,0.235185185,0
0.090102708,0.072621243,0.067000394,0.257142857,0.072621243,0.116961201,0.156351604,0.30625,0.116961201,0.077777778,0.055885975,0.35483871,0.077777778,0
0.39729225,0.084013473,0.100993884,0.285714286,0.084013473,0.022633723,0.02786026,0.24375,0.022633723,0,0,0,0,0
0.052754435,0.057966846,0.051141987,0.285714286,0.057966846,0.054331374,0.081483109,0.2125,0.054331374,0,0,0,0,0
0.215219421,0.037183034,0.031746725,0.371428571,0.037183034,0.050556188,0.062653698,0.28125,0.050556188,0,0,0,0,0
0.356676004,0.026492851,0.027469465,0.2,0.026492851,0.00591156,0.014492713,0.04375,0.00591156,0.051851852,0.041602202,0.258064516,0.051851852,0
0.367413632,0.030939878,0.032872027,0.2,0.030939878,0.027200482,0.038543688,0.2125,0.027200482,0.136419753,0.145076077,0.548387097,0.136419753,0
0.270308123,0.120128761,0.079593709,0.714285714,0.120128761,0.131644416,0.151027416,0.5375,0.131644416,0.082098765,0.08143967,0.35483871,0.082098765,0
0.31512605,0.029604587,0.028204258,0.2,0.029604587,0.020937499,0.039063297,0.10625,0.020937499,0.119135802,0.075289446,0.677419355,0.119135802,0
0.185340803,0.029646843,0.022109256,0.342857143,0.029646843,0.031140941,0.037754613,0.23125,0.031140941,0.081481481,0.085312104,0.258064516,0.081481481,0
0.367880486,0.021905535,0.023191865,0.171428571,0.021905535,0.010507893,0.016167456,0.125,0.010507893,0.071604938,0.074476356,0.225806452,0.071604938,0
0.592903828,0.066046202,0.066968055,0.314285714,0.066046202,0.050521393,0.061659386,0.31875,0.050521393,0.007407407,0.011902196,0.064516129,0.007407407,0
0.836601307,0.033923155,0.033182922,0.285714286,0.033923155,0.062264486,0.075960882,0.4625,0.062264486,0.086419753,0.062286673,0.516129032,0.086419753,0
0.091970121,0.056572396,0.061268303,0.285714286,0.056572396,0.01428308,0.023562699,0.15625,0.01428308,0.091975309,0.096081291,0.290322581,0.091975309,0
0.377684407,0.003223291,0.005911509,0.057142857,0.003223291,0,0,0,0,0,0,0,0,0
0.019607843,0.022133718,0.023204515,0.171428571,0.022133718,0.018945522,0.031441619,0.08125,0.018945522,0,0,0,0,0
0.012605042,0.004462239,0.007834391,0.085714286,0.004462239,0.008542012,0.019962734,0.075,0.008542012,0,0,0,0,0
0.033613445,0.024052142,0.025245493,0.2,0.024052142,0,0,0,0,0,0,0,0,0
0.364612512,0.190108267,0.212115867,0.342857143,0.190108267,0.060646549,0.075393849,0.2,0.060646549,0,0,0,0,0
0.270774977,0.0534077,0.051949192,0.257142857,0.0534077,0.020180722,0.0260314,0.225,0.020180722,0.392760943,0.2763168,0.64516129,0.392760943,0
0.089169001,0.068600972,0.069591449,0.342857143,0.068600972,0.120652881,0.153493257,0.3125,0.120652881,0.035185185,0.050156355,0.129032258,0.035185185,0
0.523809524,0.047503242,0.037454063,0.485714286,0.047503242,0.035194483,0.048018202,0.24375,0.035194483,0,0,0,0,0
0.20961718,0.0763702,0.072694136,0.342857143,0.0763702,0.134723715,0.10871932,0.525,0.134723715,0,0,0,0,0
0.06442577,0.051488705,0.074175132,0.285714286,0.051488705,0.10613146,0.137109751,0.3875,0.10613146,0,0,0,0,0
0.759103641,0.055229405,0.046816029,0.342857143,0.055229405,0.077123412,0.091643154,0.2875,0.077123412,0,0,0,0,0
0.3767507,0.007589186,0.010090504,0.085714286,0.007589186,0.002418207,0.006039828,0.04375,0.002418207,0.14691358,0.080774409,0.612903226,0.14691358,0
0.535480859,0.066237199,0.06593052,0.371428571,0.066237199,0.129713329,0.129229594,0.64375,0.129713329,0.095061728,0.089066915,0.451612903,0.095061728,0
0.606442577,0.079009231,0.068455309,0.542857143,0.079009231,0.103081735,0.120662588,0.35625,0.103081735,0.007407407,0.008231131,0.129032258,0.007407407,0
0.598506069,0.059871748,0.065666128,0.314285714,0.059871748,0.071380605,0.05983255,0.55,0.071380605,0.124691358,0.198293582,0.129032258,0.124691358,0
0.04248366,0.038684566,0.044728523,0.171428571,0.038684566,0.005347891,0.011047305,0.075,0.005347891,0,0,0,0,0
0.139589169,0.030238428,0.02298441,0.342857143,0.030238428,0.026426307,0.031882261,0.20625,0.026426307,0,0,0,0,0
0.032212885,0.031810352,0.033223266,0.142857143,0.031810352,0.019380452,0.03188787,0.1375,0.019380452,0,0,0,0,0
0.585901027,0.03325889,0.028737417,0.285714286,0.03325889,0.030789519,0.044883272,0.225,0.030789519,0.233950617,0.213963729,0.580645161,0.233950617,0
0.413632119,0.111202228,0.119481261,0.657142857,0.111202228,0.052278508,0.05837813,0.29375,0.052278508,0,0,0,0,0
0.926237161,0.126453118,0.106185813,0.4,0.126453118,0.177625147,0.187406755,0.63125,0.177625147,0.017901235,0.020135535,0.129032258,0.017901235,0
0.267973856,0.037261383,0.031410239,0.285714286,0.037261383,0.03964816,0.046685739,0.34375,0.03964816,0,0,0,0,0
0.048085901,0.051096013,0.054833834,0.2,0.051096013,0.029279444,0.04067434,0.28125,0.029279444,0,0,0,0,0
0.059290383,0.033655533,0.033523384,0.228571429,0.033655533,0.024634398,0.033031139,0.23125,0.024634398,0.008024691,0.018432074,0.032258065,0.008024691,0
0.128851541,0.048158372,0.038737002,0.371428571,0.048158372,0.055549177,0.081085893,0.21875,0.055549177,0,0,0,0,0
0.154995332,0.044123765,0.058495792,0.171428571,0.044123765,0.022981667,0.035984489,0.125,0.022981667,0.148765432,0.159691004,0.451612903,0.148765432,0
0.424369748,0.043890323,0.042536793,0.371428571,0.043890323,0.060505631,0.077810642,0.35,0.060505631,0,0,0,0,0
0.035014006,0.030689722,0.031852538,0.2,0.030689722,0.014933734,0.028865205,0.10625,0.014933734,0,0,0,0,0
0.692343604,0.142525937,0.119711464,0.428571429,0.142525937,0.13937572,0.128384829,0.65,0.13937572,0.436419753,0.426195724,0.548387097,0.436419753,0
0.048085901,0.026807236,0.031678539,0.142857143,0.026807236,0.015692251,0.027949811,0.1125,0.015692251,0,0,0,0,0
0.2054155,0.063569998,0.070856052,0.257142857,0.063569998,0.050643174,0.051750666,0.4,0.050643174,0,0,0,0,0
0.145658263,0.077150068,0.064810797,0.571428571,0.077150068,0.119605571,0.118671531,0.59375,0.119605571,0,0,0,0,0
0.591036415,0.056631555,0.06200301,0.342857143,0.056631555,0.035525029,0.040559476,0.3,0.035525029,0.041975309,0.030044453,0.387096774,0.041975309,0
0.491129785,0.017669789,0.024554637,0.085714286,0.017669789,0.010243456,0.017294862,0.10625,0.010243456,0,0,0,0,0
0.077964519,0.067930822,0.064449266,0.2,0.067930822,0.071571974,0.095162869,0.3125,0.071571974,0.02345679,0.051061098,0.064516129,0.02345679,0
0.905228758,0.089216038,0.106653803,0.314285714,0.089216038,0.033663532,0.029582086,0.35,0.033663532,0,0,0,0,0
0.019607843,0.011846905,0.015995172,0.142857143,0.011846905,0.005434877,0.012679842,0.05625,0.005434877,0.010493827,0.024103481,0.032258065,0.010493827,0
0.068627451,0.042955808,0.055562657,0.257142857,0.042955808,0.016022797,0.032029722,0.1125,0.016022797,0.158024691,0.285698209,0.161290323,0.158024691,0
0.010737628,0.00775314,0.012185717,0.171428571,0.00775314,0.010908028,0.024406905,0.08125,0.010908028,0,0,0,0,0
0.090102708,0.05485004,0.061881434,0.285714286,0.05485004,0.013448016,0.020697083,0.13125,0.013448016,0.024074074,0.039012447,0.064516129,0.024074074,0
0.08076564,0.057293367,0.075488655,0.342857143,0.057293367,0.061224135,0.074632482,0.33125,0.061224135,0,0,0,0,0
0.226423903,0.074505863,0.100134169,0.257142857,0.074505863,0.011934461,0.01607519,0.13125,0.011934461,0,0,0,0,0
0.536414566,0.073292376,0.061321094,0.571428571,0.073292376,0.050347422,0.057661918,0.35,0.050347422,0.062345679,0.062595952,0.225806452,0.062345679,0
0.929038282,0.118372711,0.125168544,0.314285714,0.118372711,0.154156359,0.221789903,0.475,0.154156359,0.012345679,0.016689338,0.096774194,0.012345679,0
0.253968254,0.047676653,0.048595989,0.285714286,0.047676653,0.04161404,0.056103176,0.25,0.04161404,0,0,0,0,0
0.034547152,0.027287265,0.033234225,0.2,0.027287265,0.026709881,0.054979351,0.1625,0.026709881,0,0,0,0,0
0.276377218,0.079103321,0.072839733,0.428571429,0.079103321,0.018893331,0.01813214,0.3,0.018893331,0,0,0,0,0
0.063492063,0.002746643,0.00333997,0.085714286,0.002746643,0.002696562,0.007019666,0.04375,0.002696562,0,0,0,0,0
0.18907563,0.049797907,0.056990553,0.228571429,0.049797907,0.032609263,0.048343585,0.21875,0.032609263,0.234773663,0.171611034,0.580645161,0.234773663,0
0.063492063,0.0310227,0.032617551,0.228571429,0.0310227,0.007498182,0.011930185,0.125,0.007498182,0.084567901,0.067267653,0.35483871,0.084567901,0
0.098039216,0.020923658,0.020226511,0.314285714,0.020923658,0.031695911,0.045825968,0.25625,0.031695911,0.131481481,0.099434552,0.451612903,0.131481481,0
0.484593838,0.055489085,0.054360333,0.428571429,0.055489085,0.078955334,0.068920791,0.58125,0.078955334,0,0,0,0,0
0.911764706,0.068067651,0.060841344,0.4,0.068067651,0.087420799,0.087936824,0.425,0.087420799,0.098148148,0.142281317,0.387096774,0.098148148,0
0.032212885,0.061461703,0.105671583,0.2,0.061461703,0.123822646,0.211680204,0.19375,0.123822646,0.014197531,0.032610592,0.032258065,0.014197531,0
0.205882353,0.0594833,0.049331764,0.457142857,0.0594833,0.087051979,0.126854313,0.20625,0.087051979,0.159876543,0.117664254,0.548387097,0.159876543,0
0.093837535,0.088237388,0.095193395,0.371428571,0.088237388,0.032845865,0.049036749,0.2375,0.032845865,0.10617284,0.168868423,0.129032258,0.10617284,0
0.100373483,0.054528894,0.063224254,0.2,0.054528894,0.017118819,0.035678871,0.10625,0.017118819,0.022222222,0.031490249,0.129032258,0.022222222,0
0.730625584,0.138745448,0.104665098,0.457142857,0.138745448,0,0,0,0,0,0,0,0,0
0.035014006,0.019020292,0.024403581,0.142857143,0.019020292,0.013715932,0.027835235,0.10625,0.013715932,0.032716049,0.050911354,0.096774194,0.032716049,0
0.594771242,0.028295776,0.027752761,0.342857143,0.028295776,0.015901017,0.018386457,0.24375,0.015901017,0,0,0,0,0
0.448646125,0.070045064,0.048562264,0.714285714,0.070045064,0.099383096,0.076822075,0.64375,0.099383096,0,0,0,0,0
0.576097105,0.037249068,0.028680587,0.485714286,0.037249068,0.040277937,0.043093449,0.43125,0.040277937,0,0,0,0,0
0.034547152,0.031277926,0.033623453,0.171428571,0.031277926,0.003479435,0.006521862,0.06875,0.003479435,0,0,0,0,0
0.248366013,0.041869545,0.034027079,0.428571429,0.041869545,0.046694015,0.047229276,0.38125,0.046694015,0.002469136,0.003410879,0.096774194,0.002469136,0
0.20961718,0.026433693,0.02414123,0.285714286,0.026433693,0.004488471,0.007577367,0.0875,0.004488471,0.031481481,0.029041856,0.225806452,0.031481481,0
0.192810458,0.06281784,0.05615673,0.314285714,0.06281784,0.081758019,0.107819718,0.28125,0.081758019,0,0,0,0,0
0.856676004,0.13629795,0.150548857,0.4,0.13629795,0.289537687,0.317064114,0.88125,0.289537687,0.149382716,0.156803921,0.548387097,0.149382716,0
0.013538749,0.016148571,0.018389464,0.171428571,0.016148571,0.01335755,0.029090106,0.08125,0.01335755,0,0,0,0,0
0.146125117,0.104290256,0.124087495,0.342857143,0.104290256,0.20099825,0.231321964,0.5125,0.20099825,0,0,0,0,0
